epoch,weighted_train_loss,train_cross_entropy,train_accuracy,train_balanced_accuracy,validation_cross_entropy,validation_accuracy,validation_balanced_accuracy,mean_gradient_norm_before_clip,max_gradient_norm_before_clip,max_abs_action_slot
12,1.5747045278549194,1.5129834583827428,0.48214285714285715,0.16666666666666666,1.5129834583827428,0.48214285714285715,0.16666666666666666,1.0257474184036255,1.0257474184036255,0.0
13,1.5129834413528442,1.4881469181605749,0.48214285714285715,0.16666666666666666,1.4881469181605749,0.48214285714285715,0.16666666666666666,0.9159198999404907,0.9159198999404907,0.0
14,1.4881469011306763,1.460296358380999,0.48214285714285715,0.16666666666666666,1.460296358380999,0.48214285714285715,0.16666666666666666,1.3170264959335327,1.3170264959335327,0.0
15,1.460296392440796,1.4274098532540458,0.48214285714285715,0.16666666666666666,1.4274098532540458,0.48214285714285715,0.16666666666666666,1.355891227722168,1.355891227722168,0.0
16,1.4274098873138428,1.4011731828962053,0.48214285714285715,0.16666666666666666,1.4011731828962053,0.48214285714285715,0.16666666666666666,1.0518155097961426,1.0518155097961426,0.0
17,1.4011732339859009,1.388674054827009,0.48214285714285715,0.16666666666666666,1.388674054827009,0.48214285714285715,0.16666666666666666,0.6384865045547485,0.6384865045547485,0.0
18,1.388674020767212,1.3830081394740514,0.5357142857142857,0.21666666666666667,1.3830081394740514,0.5357142857142857,0.21666666666666667,0.7291498780250549,0.7291498780250549,0.0
19,1.3830081224441528,1.3749265670776367,0.5357142857142857,0.2271604938271605,1.3749265670776367,0.5357142857142857,0.2271604938271605,1.0802069902420044,1.0802069902420044,0.0
20,1.3749265670776367,1.3616379329136439,0.5357142857142857,0.2271604938271605,1.3616379329136439,0.5357142857142857,0.2271604938271605,1.2618778944015503,1.2618778944015503,0.0
21,1.3616379499435425,1.343433107648577,0.5357142857142857,0.2271604938271605,1.343433107648577,0.5357142857142857,0.2271604938271605,1.250110387802124,1.250110387802124,0.0
22,1.343433141708374,1.3234500885009766,0.5535714285714286,0.2333333333333333,1.3234500885009766,0.5535714285714286,0.2333333333333333,1.0651170015335083,1.0651170015335083,0.0
23,1.3234500885009766,1.3069761821201868,0.5535714285714286,0.2333333333333333,1.3069761821201868,0.5535714285714286,0.2333333333333333,0.756150484085083,0.756150484085083,0.0
24,1.3069761991500854,1.2959106990269251,0.5357142857142857,0.21666666666666667,1.2959106990269251,0.5357142857142857,0.21666666666666667,0.5038711428642273,0.5038711428642273,0.0
25,1.2959107160568237,1.2872180938720703,0.5357142857142857,0.21666666666666667,1.2872180938720703,0.5357142857142857,0.21666666666666667,0.554992139339447,0.554992139339447,0.0
26,1.2872180938720703,1.2771966116768974,0.5357142857142857,0.21666666666666667,1.2771966116768974,0.5357142857142857,0.21666666666666667,0.7173666954040527,0.7173666954040527,0.0
27,1.2771966457366943,1.2658540180751257,0.5535714285714286,0.2333333333333333,1.2658540180751257,0.5535714285714286,0.2333333333333333,0.7545695900917053,0.7545695900917053,0.0
28,1.265854001045227,1.2561047417776925,0.5535714285714286,0.2333333333333333,1.2561047417776925,0.5535714285714286,0.2333333333333333,0.6239252090454102,0.6239252090454102,0.0
29,1.2561047077178955,1.2491448266165597,0.5357142857142857,0.2271604938271605,1.2491448266165597,0.5357142857142857,0.2271604938271605,0.42285820841789246,0.42285820841789246,0.0
30,1.2491447925567627,1.2417072568620955,0.5357142857142857,0.2271604938271605,1.2417072568620955,0.5357142857142857,0.2271604938271605,0.3828125,0.3828125,0.0
31,1.2417072057724,1.2322733742850167,0.5357142857142857,0.2271604938271605,1.2322733742850167,0.5357142857142857,0.2271604938271605,0.4254169762134552,0.4254169762134552,0.0
32,1.2322733402252197,1.223240579877581,0.5357142857142857,0.2271604938271605,1.223240579877581,0.5357142857142857,0.2271604938271605,0.36256083846092224,0.36256083846092224,0.0
33,1.223240613937378,1.2161851610456194,0.5357142857142857,0.2271604938271605,1.2161851610456194,0.5357142857142857,0.2271604938271605,0.29923635721206665,0.29923635721206665,0.0
34,1.216185212135315,1.209043366568429,0.5535714285714286,0.2333333333333333,1.209043366568429,0.5535714285714286,0.2333333333333333,0.38071921467781067,0.38071921467781067,0.0
35,1.2090433835983276,1.1992108481270927,0.5357142857142857,0.2271604938271605,1.1992108481270927,0.5357142857142857,0.2271604938271605,0.47033703327178955,0.47033703327178955,0.0
36,1.1992108821868896,1.1874749319893974,0.5357142857142857,0.2271604938271605,1.1874749319893974,0.5357142857142857,0.2271604938271605,0.4607905149459839,0.4607905149459839,0.0
37,1.1874749660491943,1.1767959594726562,0.5714285714285714,0.2604938271604938,1.1767959594726562,0.5714285714285714,0.2604938271604938,0.37058717012405396,0.37058717012405396,0.0
38,1.1767959594726562,1.1664337430681502,0.5892857142857143,0.2771604938271605,1.1664337430681502,0.5892857142857143,0.2771604938271605,0.37394991517066956,0.37394991517066956,0.0
39,1.1664336919784546,1.1534459250313895,0.5892857142857143,0.2771604938271605,1.1534459250313895,0.5892857142857143,0.2771604938271605,0.4535929262638092,0.4535929262638092,0.0
40,1.1534459590911865,1.1401116507393974,0.5892857142857143,0.2771604938271605,1.1401116507393974,0.5892857142857143,0.2771604938271605,0.40405112504959106,0.40405112504959106,0.0
41,1.1401116847991943,1.1269330297197615,0.5892857142857143,0.2771604938271605,1.1269330297197615,0.5892857142857143,0.2771604938271605,0.4141683876514435,0.4141683876514435,0.0
42,1.126932978630066,1.1103076253618513,0.6071428571428571,0.2938271604938272,1.1103076253618513,0.6071428571428571,0.2938271604938272,0.5307064652442932,0.5307064652442932,0.0
43,1.1103075742721558,1.0933277947562081,0.6428571428571429,0.32716049382716045,1.0933277947562081,0.6428571428571429,0.32716049382716045,0.48106080293655396,0.48106080293655396,0.0
44,1.0933277606964111,1.0770010948181152,0.6785714285714286,0.36049382716049383,1.0770010948181152,0.6785714285714286,0.36049382716049383,0.45444220304489136,0.45444220304489136,0.0
45,1.0770010948181152,1.0595238549368722,0.6607142857142857,0.34382716049382717,1.0595238549368722,0.6607142857142857,0.34382716049382717,0.5097235441207886,0.5097235441207886,0.0
46,1.0595238208770752,1.0431188174656458,0.6607142857142857,0.34382716049382717,1.0431188174656458,0.6607142857142857,0.34382716049382717,0.4778149425983429,0.4778149425983429,0.0
47,1.0431188344955444,1.024669851575579,0.6785714285714286,0.36049382716049383,1.024669851575579,0.6785714285714286,0.36049382716049383,0.5547682046890259,0.5547682046890259,0.0
48,1.024669885635376,1.006542410169329,0.7142857142857143,0.3938271604938272,1.006542410169329,0.7142857142857143,0.3938271604938272,0.4864395558834076,0.4864395558834076,0.0
49,1.006542444229126,0.9887526375906808,0.6964285714285714,0.38765432098765434,0.9887526375906808,0.6964285714285714,0.38765432098765434,0.4552764594554901,0.4552764594554901,0.0
50,0.9887526631355286,0.9707482201712472,0.7142857142857143,0.3938271604938272,0.9707482201712472,0.7142857142857143,0.3938271604938272,0.47189733386039734,0.47189733386039734,0.0
51,0.970748245716095,0.9522077696663993,0.6964285714285714,0.38765432098765434,0.9522077696663993,0.6964285714285714,0.38765432098765434,0.5045145750045776,0.5045145750045776,0.0
52,0.9522077441215515,0.9328468186514718,0.6785714285714286,0.3814814814814815,0.9328468186514718,0.6785714285714286,0.3814814814814815,0.5664547085762024,0.5664547085762024,0.0
53,0.9328468441963196,0.9137361390250069,0.6785714285714286,0.3814814814814815,0.9137361390250069,0.6785714285714286,0.3814814814814815,0.6032587289810181,0.6032587289810181,0.0
54,0.9137361645698547,0.8937974657331195,0.6785714285714286,0.3814814814814815,0.8937974657331195,0.6785714285714286,0.3814814814814815,0.595711350440979,0.595711350440979,0.0
55,0.8937974572181702,0.874556268964495,0.6785714285714286,0.3814814814814815,0.874556268964495,0.6785714285714286,0.3814814814814815,0.4868033826351166,0.4868033826351166,0.0
56,0.8745562434196472,0.8555246761866978,0.6785714285714286,0.3814814814814815,0.8555246761866978,0.6785714285714286,0.3814814814814815,0.4875563383102417,0.4875563383102417,0.0
57,0.8555246591567993,0.8381733213152204,0.6785714285714286,0.3814814814814815,0.8381733213152204,0.6785714285714286,0.3814814814814815,0.44409194588661194,0.44409194588661194,0.0
58,0.8381733298301697,0.8199842316763741,0.6785714285714286,0.3814814814814815,0.8199842316763741,0.6785714285714286,0.3814814814814815,0.47859296202659607,0.47859296202659607,0.0
59,0.8199842572212219,0.7998878615243095,0.7321428571428571,0.4314814814814814,0.7998878615243095,0.7321428571428571,0.4314814814814814,0.5226306915283203,0.5226306915283203,0.0
60,0.7998878359794617,0.7823865073067802,0.75,0.458641975308642,0.7823865073067802,0.75,0.458641975308642,0.4974529445171356,0.4974529445171356,0.0
61,0.7823864817619324,0.7679637500217983,0.75,0.4481481481481482,0.7679637500217983,0.75,0.4481481481481482,0.5005530714988708,0.5005530714988708,0.0
62,0.7679637670516968,0.7536188534327916,0.75,0.4481481481481482,0.7536188534327916,0.75,0.4481481481481482,0.47538647055625916,0.47538647055625916,0.0
63,0.7536188364028931,0.7372865676879883,0.75,0.4481481481481482,0.7372865676879883,0.75,0.4481481481481482,0.4728384017944336,0.4728384017944336,0.0
64,0.7372865676879883,0.7224645614624023,0.8392857142857143,0.5424162257495591,0.7224645614624023,0.8392857142857143,0.5424162257495591,0.47295746207237244,0.47295746207237244,0.0
65,0.7224645614624023,0.711796624319894,0.7857142857142857,0.5238977072310406,0.711796624319894,0.7857142857142857,0.5238977072310406,0.5730907917022705,0.5730907917022705,0.0
66,0.7117966413497925,0.7022684642246791,0.875,0.5795414462081129,0.7022684642246791,0.875,0.5795414462081129,0.8395746946334839,0.8395746946334839,0.0
67,0.7022684812545776,0.6848938124520438,0.8035714285714286,0.5477072310405643,0.6848938124520438,0.8035714285714286,0.5477072310405643,1.3126211166381836,1.3126211166381836,0.0
68,0.684893786907196,0.6690504891531808,0.8214285714285714,0.5715167548500882,0.6690504891531808,0.8214285714285714,0.5715167548500882,0.6737450361251831,0.6737450361251831,0.0
69,0.6690505146980286,0.6576749937874931,0.875,0.5900352733686067,0.6576749937874931,0.875,0.5900352733686067,0.5041373372077942,0.5041373372077942,0.0
70,0.6576749682426453,0.6495025498526437,0.8035714285714286,0.5477072310405643,0.6495025498526437,0.8035714285714286,0.5477072310405643,1.2503385543823242,1.2503385543823242,0.0
71,0.6495025753974915,0.6309730666024345,0.8214285714285714,0.5715167548500882,0.6309730666024345,0.8214285714285714,0.5715167548500882,1.2718645334243774,1.2718645334243774,0.0
72,0.6309730410575867,0.6207648004804339,0.8571428571428571,0.5838624338624339,0.6207648004804339,0.8571428571428571,0.5838624338624339,0.7500191330909729,0.7500191330909729,0.0
73,0.6207647919654846,0.6151588303702218,0.7857142857142857,0.5415343915343915,0.6151588303702218,0.7857142857142857,0.5415343915343915,1.272346019744873,1.272346019744873,0.0
74,0.6151588559150696,0.5945056506565639,0.8214285714285714,0.5715167548500882,0.5945056506565639,0.8214285714285714,0.5715167548500882,1.4460573196411133,1.4460573196411133,0.0
75,0.5945056676864624,0.6050734519958496,0.8214285714285714,0.5471781305114639,0.6050734519958496,0.8214285714285714,0.5471781305114639,0.6946888566017151,0.6946888566017151,0.0
76,0.6050734519958496,0.5769425119672503,0.8214285714285714,0.5610229276895944,0.5769425119672503,0.8214285714285714,0.5610229276895944,3.069754123687744,3.069754123687744,0.0
77,0.576942503452301,0.5875529561723981,0.7678571428571429,0.5353615520282187,0.5875529561723981,0.7678571428571429,0.5353615520282187,1.0823428630828857,1.0823428630828857,0.0
78,0.5875529646873474,0.5765607697623116,0.8035714285714286,0.5829805996472662,0.5765607697623116,0.8035714285714286,0.5829805996472662,1.8037389516830444,1.8037389516830444,0.0
79,0.5765607953071594,0.5514123099190849,0.8392857142857143,0.595326278659612,0.5514123099190849,0.8392857142857143,0.595326278659612,1.5487658977508545,1.5487658977508545,0.0
80,0.5514122843742371,0.5718118803841727,0.8214285714285714,0.5328924162257496,0.5718118803841727,0.8214285714285714,0.5328924162257496,1.0541636943817139,1.0541636943817139,0.0
81,0.571811854839325,0.5644471985953194,0.7857142857142857,0.5310405643738977,0.5644471985953194,0.7857142857142857,0.5310405643738977,2.738769769668579,2.738769769668579,0.0
82,0.5644472241401672,0.5284850256783622,0.8392857142857143,0.595326278659612,0.5284850256783622,0.8392857142857143,0.595326278659612,2.1918914318084717,2.1918914318084717,0.0
83,0.5284850001335144,0.5810965810503278,0.8392857142857143,0.6024691358024691,0.5810965810503278,0.8392857142857143,0.6024691358024691,0.9184699058532715,0.9184699058532715,0.0
84,0.5810965895652771,0.5870776857648577,0.8035714285714286,0.6006172839506173,0.5870776857648577,0.8035714285714286,0.6006172839506173,3.853452444076538,3.853452444076538,0.0
85,0.5870776772499084,0.5296687739236015,0.8392857142857143,0.595326278659612,0.5296687739236015,0.8392857142857143,0.595326278659612,3.8098275661468506,3.8098275661468506,0.0
86,0.5296687483787537,0.5334580285208566,0.8214285714285714,0.5538800705467372,0.5334580285208566,0.8214285714285714,0.5538800705467372,1.8010889291763306,1.8010889291763306,0.0
87,0.5334580540657043,0.5494940280914307,0.8214285714285714,0.5257495590828923,0.5494940280914307,0.8214285714285714,0.5257495590828923,2.059302806854248,2.059302806854248,0.0
88,0.5494940280914307,0.5362760680062431,0.8214285714285714,0.5223985890652557,0.5362760680062431,0.8214285714285714,0.5223985890652557,2.4881370067596436,2.4881370067596436,0.0
89,0.5362760424613953,0.49794745445251465,0.8214285714285714,0.5715167548500882,0.49794745445251465,0.8214285714285714,0.5715167548500882,2.9011056423187256,2.9011056423187256,0.0
90,0.49794745445251465,0.5103711400713239,0.8392857142857143,0.595326278659612,0.5103711400713239,0.8392857142857143,0.595326278659612,0.859660804271698,0.859660804271698,0.0
91,0.5103711485862732,0.5153754098074776,0.8392857142857143,0.6129629629629629,0.5153754098074776,0.8392857142857143,0.6129629629629629,2.0478107929229736,2.0478107929229736,0.0
92,0.5153754353523254,0.4810522624424526,0.8392857142857143,0.595326278659612,0.4810522624424526,0.8392857142857143,0.595326278659612,2.593533754348755,2.593533754348755,0.0
93,0.4810522496700287,0.5044466767992292,0.8035714285714286,0.5162257495590828,0.5044466767992292,0.8035714285714286,0.5162257495590828,0.9466012120246887,0.9466012120246887,0.0
94,0.5044466853141785,0.5220458507537842,0.8392857142857143,0.5495590828924163,0.5220458507537842,0.8392857142857143,0.5495590828924163,2.7767183780670166,2.7767183780670166,0.0
95,0.5220458507537842,0.5005882467542376,0.8035714285714286,0.5477072310405643,0.5005882467542376,0.8035714285714286,0.5477072310405643,2.680644989013672,2.680644989013672,0.0
96,0.5005882382392883,0.4640587397984096,0.8571428571428571,0.6014991181657848,0.4640587397984096,0.8571428571428571,0.6014991181657848,2.3955986499786377,2.3955986499786377,0.0
97,0.4640587270259857,0.4914591312408447,0.8571428571428571,0.6191358024691358,0.4914591312408447,0.8571428571428571,0.6191358024691358,0.7488179802894592,0.7488179802894592,0.0
98,0.4914591312408447,0.49307380403791157,0.8392857142857143,0.6129629629629629,0.49307380403791157,0.8392857142857143,0.6129629629629629,2.8908371925354004,2.8908371925354004,0.0
99,0.49307379126548767,0.4608891010284424,0.8571428571428571,0.6014991181657848,0.4608891010284424,0.8571428571428571,0.6014991181657848,2.8174386024475098,2.8174386024475098,0.0
100,0.4608891010284424,0.4651869705745152,0.8571428571428571,0.5805114638447971,0.4651869705745152,0.8571428571428571,0.5805114638447971,1.5037893056869507,1.5037893056869507,0.0
101,0.4651869833469391,0.48044889313834055,0.8392857142857143,0.5495590828924163,0.48044889313834055,0.8392857142857143,0.5495590828924163,2.5499203205108643,2.5499203205108643,0.0
102,0.4804489016532898,0.46299283845084055,0.8035714285714286,0.5477072310405643,0.46299283845084055,0.8035714285714286,0.5477072310405643,2.429184913635254,2.429184913635254,0.0
103,0.4629928469657898,0.4417984826224191,0.8571428571428571,0.591005291005291,0.4417984826224191,0.8571428571428571,0.591005291005291,2.1282858848571777,2.1282858848571777,0.0
104,0.44179847836494446,0.45353381974356516,0.8392857142857143,0.595326278659612,0.45353381974356516,0.8392857142857143,0.595326278659612,1.4502894878387451,1.4502894878387451,0.0
105,0.4535338282585144,0.4477194717952183,0.8392857142857143,0.595326278659612,0.4477194717952183,0.8392857142857143,0.595326278659612,1.9823939800262451,1.9823939800262451,0.0
106,0.4477194845676422,0.43137431144714355,0.875,0.5971781305114638,0.43137431144714355,0.875,0.5971781305114638,1.9164509773254395,1.9164509773254395,0.0
107,0.43137431144714355,0.4360408442361014,0.8571428571428571,0.6014991181657848,0.4360408442361014,0.8571428571428571,0.6014991181657848,1.3497240543365479,1.3497240543365479,0.0
108,0.43604084849357605,0.4296659060886928,0.8928571428571429,0.6138447971781306,0.4296659060886928,0.8928571428571429,0.6138447971781306,1.7099674940109253,1.7099674940109253,0.0
109,0.4296658933162689,0.4184560094560896,0.8392857142857143,0.595326278659612,0.4184560094560896,0.8392857142857143,0.595326278659612,1.6478408575057983,1.6478408575057983,0.0
110,0.4184560179710388,0.4333289010184152,0.8571428571428571,0.5805114638447972,0.4333289010184152,0.8571428571428571,0.5805114638447972,0.9752538800239563,0.9752538800239563,0.0
111,0.43332889676094055,0.421328033719744,0.8392857142857143,0.595326278659612,0.421328033719744,0.8392857142857143,0.595326278659612,3.5663745403289795,3.5663745403289795,0.0
112,0.42132803797721863,0.41581835065569195,0.8392857142857143,0.595326278659612,0.41581835065569195,0.8392857142857143,0.595326278659612,1.6319812536239624,1.6319812536239624,0.0
113,0.41581836342811584,0.4121173790522984,0.8571428571428571,0.591005291005291,0.4121173790522984,0.8571428571428571,0.591005291005291,1.6683253049850464,1.6683253049850464,0.0
114,0.4121173918247223,0.40389650208609446,0.875,0.5971781305114638,0.40389650208609446,0.875,0.5971781305114638,1.5251668691635132,1.5251668691635132,0.0
115,0.4038965106010437,0.4110448019845145,0.8392857142857143,0.595326278659612,0.4110448019845145,0.8392857142857143,0.595326278659612,1.9507718086242676,1.9507718086242676,0.0
116,0.41104480624198914,0.40493624550955637,0.8392857142857143,0.595326278659612,0.40493624550955637,0.8392857142857143,0.595326278659612,2.0477640628814697,2.0477640628814697,0.0
117,0.4049362540245056,0.42459539004734587,0.8214285714285714,0.5471781305114639,0.42459539004734587,0.8214285714285714,0.5471781305114639,1.723456859588623,1.723456859588623,0.0
118,0.4245953857898712,0.4013303347996303,0.8392857142857143,0.5638447971781305,0.4013303347996303,0.8392857142857143,0.5638447971781305,6.0068535804748535,6.0068535804748535,0.0
119,0.4013303220272064,0.414024897984096,0.8571428571428571,0.6014991181657848,0.414024897984096,0.8571428571428571,0.6014991181657848,3.6760878562927246,3.6760878562927246,0.0
120,0.41402488946914673,0.4119406427655901,0.8392857142857143,0.595326278659612,0.4119406427655901,0.8392857142857143,0.595326278659612,2.575234889984131,2.575234889984131,0.0
121,0.41194063425064087,0.3879098211015974,0.8571428571428571,0.6014991181657848,0.3879098211015974,0.8571428571428571,0.6014991181657848,2.374690055847168,2.374690055847168,0.0
122,0.38790982961654663,0.4151057175227574,0.8392857142857143,0.5638447971781305,0.4151057175227574,0.8392857142857143,0.5638447971781305,0.9635117053985596,0.9635117053985596,0.0
123,0.4151057302951813,0.39990806579589844,0.8214285714285714,0.5576719576719577,0.39990806579589844,0.8214285714285714,0.5576719576719577,4.90987491607666,4.90987491607666,0.0
124,0.39990806579589844,0.39469385147094727,0.8392857142857143,0.595326278659612,0.39469385147094727,0.8392857142857143,0.595326278659612,3.49596905708313,3.49596905708313,0.0
125,0.39469385147094727,0.3915370873042515,0.8392857142857143,0.595326278659612,0.3915370873042515,0.8392857142857143,0.595326278659612,2.0408473014831543,2.0408473014831543,0.0
126,0.3915371000766754,0.3758707727704729,0.875,0.6076719576719577,0.3758707727704729,0.875,0.6076719576719577,2.15871524810791,2.15871524810791,0.0
127,0.3758707642555237,0.37204902512686594,0.8571428571428571,0.6014991181657848,0.37204902512686594,0.8571428571428571,0.6014991181657848,1.0212717056274414,1.0212717056274414,0.0
128,0.3720490336418152,0.36955377033778597,0.8392857142857143,0.595326278659612,0.36955377033778597,0.8392857142857143,0.595326278659612,0.7817903161048889,0.7817903161048889,0.0
129,0.3695537745952606,0.36401019777570454,0.8571428571428571,0.591005291005291,0.36401019777570454,0.8571428571428571,0.591005291005291,1.5015449523925781,1.5015449523925781,0.0
130,0.36401018500328064,0.3607285703931536,0.8392857142857143,0.595326278659612,0.3607285703931536,0.8392857142857143,0.595326278659612,1.7205711603164673,1.7205711603164673,0.0
131,0.36072856187820435,0.3643350601196289,0.8571428571428571,0.5805114638447972,0.3643350601196289,0.8571428571428571,0.5805114638447972,1.0779378414154053,1.0779378414154053,0.0
132,0.3643350601196289,0.3534004347664969,0.8571428571428571,0.6014991181657848,0.3534004347664969,0.8571428571428571,0.6014991181657848,3.6043336391448975,3.6043336391448975,0.0
133,0.35340043902397156,0.3539050306592669,0.875,0.5971781305114638,0.3539050306592669,0.875,0.5971781305114638,1.1517033576965332,1.1517033576965332,0.0
134,0.3539050221443176,0.35164577620370047,0.8571428571428571,0.6014991181657848,0.35164577620370047,0.8571428571428571,0.6014991181657848,2.934828281402588,2.934828281402588,0.0
135,0.3516457676887512,0.3438011918749128,0.8928571428571429,0.6138447971781306,0.3438011918749128,0.8928571428571429,0.6138447971781306,1.9865224361419678,1.9865224361419678,0.0
136,0.34380120038986206,0.34645611899239676,0.8392857142857143,0.595326278659612,0.34645611899239676,0.8392857142857143,0.595326278659612,1.297368049621582,1.297368049621582,0.0
137,0.3464561104774475,0.34170797892979216,0.875,0.5971781305114638,0.34170797892979216,0.875,0.5971781305114638,2.1212573051452637,2.1212573051452637,0.0
138,0.3417079746723175,0.3365429469517299,0.8571428571428571,0.6014991181657848,0.3365429469517299,0.8571428571428571,0.6014991181657848,2.8936872482299805,2.8936872482299805,0.0
139,0.33654293417930603,0.34312496866498676,0.8392857142857143,0.5638447971781305,0.34312496866498676,0.8392857142857143,0.5638447971781305,1.4453214406967163,1.4453214406967163,0.0
140,0.34312495589256287,0.32954961912972586,0.875,0.6076719576719577,0.32954961912972586,0.875,0.6076719576719577,4.1116766929626465,4.1116766929626465,0.0
141,0.3295496106147766,0.32696730749947683,0.8928571428571429,0.6138447971781306,0.32696730749947683,0.8928571428571429,0.6138447971781306,0.783480703830719,0.783480703830719,0.0
142,0.3269672989845276,0.3385837418692453,0.8392857142857143,0.595326278659612,0.3385837418692453,0.8392857142857143,0.595326278659612,1.4399045705795288,1.4399045705795288,0.0
143,0.33858373761177063,0.32212696756635395,0.8571428571428571,0.6014991181657848,0.32212696756635395,0.8571428571428571,0.6014991181657848,2.5687716007232666,2.5687716007232666,0.0
144,0.32212695479393005,0.42891526222229004,0.8035714285714286,0.5305114638447972,0.42891526222229004,0.8035714285714286,0.5305114638447972,1.4401130676269531,1.4401130676269531,0.0
145,0.42891526222229004,0.43756140981401714,0.7857142857142857,0.5138447971781305,0.43756140981401714,0.7857142857142857,0.5138447971781305,10.131388664245605,10.131388664245605,0.0
146,0.43756142258644104,0.32762220927647184,0.8571428571428571,0.5805114638447972,0.32762220927647184,0.8571428571428571,0.5805114638447972,9.281493186950684,9.281493186950684,0.0
147,0.3276222050189972,0.36739771706717356,0.8392857142857143,0.595326278659612,0.36739771706717356,0.8392857142857143,0.595326278659612,3.475836753845215,3.475836753845215,0.0
148,0.3673977255821228,0.38874551228114534,0.8214285714285714,0.5891534391534391,0.38874551228114534,0.8214285714285714,0.5891534391534391,3.5560765266418457,3.5560765266418457,0.0
149,0.38874551653862,0.35244485310145784,0.8214285714285714,0.5891534391534391,0.35244485310145784,0.8214285714285714,0.5891534391534391,3.5416085720062256,3.5416085720062256,0.0
150,0.3524448573589325,0.3390728746141706,0.8571428571428571,0.608641975308642,0.3390728746141706,0.8571428571428571,0.608641975308642,2.257073402404785,2.257073402404785,0.0
151,0.3390728831291199,0.35133048466273714,0.8392857142857143,0.5533509700176366,0.35133048466273714,0.8392857142857143,0.5533509700176366,1.897329568862915,1.897329568862915,0.0
152,0.3513304889202118,0.3339606693812779,0.8928571428571429,0.6033509700176366,0.3339606693812779,0.8928571428571429,0.6033509700176366,3.1986660957336426,3.1986660957336426,0.0
153,0.3339606821537018,0.33476236888340544,0.8571428571428571,0.6014991181657848,0.33476236888340544,0.8571428571428571,0.6014991181657848,1.6402627229690552,1.6402627229690552,0.0
154,0.3347623646259308,0.3328122411455427,0.875,0.6253086419753087,0.3328122411455427,0.875,0.6253086419753087,1.8020790815353394,1.8020790815353394,0.0
155,0.33281224966049194,0.3119088922228132,0.8928571428571429,0.6314814814814814,0.3119088922228132,0.8928571428571429,0.6314814814814814,2.332273244857788,2.332273244857788,0.0
156,0.31190890073776245,0.3187941483088902,0.875,0.58668430335097,0.3187941483088902,0.875,0.58668430335097,0.8065133094787598,0.8065133094787598,0.0
157,0.3187941610813141,0.3068974018096924,0.8928571428571429,0.6033509700176367,0.3068974018096924,0.8928571428571429,0.6033509700176367,2.257127523422241,2.257127523422241,0.0
158,0.3068974018096924,0.3086050237928118,0.875,0.6253086419753087,0.3086050237928118,0.875,0.6253086419753087,1.7233359813690186,1.7233359813690186,0.0
159,0.30860501527786255,0.3085231440407889,0.875,0.6253086419753087,0.3085231440407889,0.875,0.6253086419753087,2.12259840965271,2.12259840965271,0.0
160,0.30852314829826355,0.2993541104452951,0.9107142857142857,0.6271604938271604,0.2993541104452951,0.9107142857142857,0.6271604938271604,2.369779586791992,2.369779586791992,0.0
161,0.29935410618782043,0.29805493354797363,0.8928571428571429,0.6033509700176366,0.29805493354797363,0.8928571428571429,0.6033509700176366,2.812377452850342,2.812377452850342,0.0
162,0.29805493354797363,0.2960904666355678,0.8571428571428571,0.6014991181657848,0.2960904666355678,0.8571428571428571,0.6014991181657848,2.5926311016082764,2.5926311016082764,0.0
