source,stratum,state_id,normal_previous_token,swept_previous_token,swept_previous_name,argmax_action,argmax_name,argmax_equals_previous_token,argmax_changed_from_normal_token,entropy,top1_probability,top1_margin,logits,probabilities
bc_validation,phase:approach,validation:18300:46,1,0,noop,4,turn_right,False,True,2.0706894520819614,0.3552720546722412,0.16150756180286407,"[0.0554435, 1.5883125, 0.0304214, 0.2137677, 2.1945529, -1.796752, -0.8659948, 0.5435638, 0.4992597, -1.7746192, -1.0419394, 0.5970784, -0.6380425, 0.218217]","[0.0418367, 0.1937645, 0.0408029, 0.0490136, 0.3552721, 0.0065639, 0.0166488, 0.0681625, 0.0652086, 0.0067108, 0.0139627, 0.0719096, 0.0209113, 0.0492322]"
bc_validation,phase:approach,validation:18300:46,1,1,forward,1,forward,True,False,2.081492851233697,0.3230150043964386,0.09609608352184296,"[-0.5476693, 2.1001258, 0.2563673, 0.3460697, 1.7470198, -1.5793284, -1.1884786, 0.5099198, 0.7347599, -1.4646062, -0.6582521, 0.3763539, -0.722071, 0.133652]","[0.0228718, 0.323015, 0.051108, 0.0559044, 0.2269189, 0.0081518, 0.0120504, 0.0658575, 0.0824616, 0.0091428, 0.0204774, 0.0576233, 0.0192114, 0.0452058]"
bc_validation,phase:approach,validation:18300:46,1,2,forward_jump,4,turn_right,False,True,2.126276519662331,0.36094602942466736,0.2324218600988388,"[-0.8577736, 1.1927012, 0.8455374, 0.4067304, 2.2253127, -0.9593363, -0.7253354, 0.1623464, 0.8394038, -1.4747689, -0.6240631, 0.5581599, -0.6792039, 0.3781284]","[0.0165377, 0.1285242, 0.0908267, 0.0585655, 0.360946, 0.0149406, 0.0188796, 0.0458677, 0.0902713, 0.0089231, 0.0208917, 0.0681408, 0.0197709, 0.0569142]"
bc_validation,phase:approach,validation:18300:46,1,3,turn_left,1,forward,False,False,2.286001049233131,0.20100243389606476,0.02348385751247406,"[-0.7550443, 1.4793043, 0.3237987, 1.1802311, 1.3550626, -1.371967, -1.0128458, 0.6747589, 0.7184224, -1.3347127, -0.6354754, 0.4044113, -0.8039625, 0.0909109]","[0.0215197, 0.2010024, 0.0632953, 0.1490443, 0.1775186, 0.0116121, 0.0166293, 0.0899066, 0.0939192, 0.0120528, 0.0242529, 0.068609, 0.0204923, 0.0501452]"
bc_validation,phase:approach,validation:18300:46,1,4,turn_right,4,turn_right,True,True,1.5909881256535032,0.6027522087097168,0.5146671533584595,"[-0.4324569, 1.1501496, 0.4891759, -0.1828657, 3.0733526, -1.3787252, -0.7218424, 0.3589055, 0.4612459, -1.7924165, -0.6614606, 0.5409708, -0.7553859, 0.2985138]","[0.0180961, 0.0880851, 0.0454826, 0.0232264, 0.6027522, 0.0070247, 0.013549, 0.0399273, 0.0442298, 0.0046447, 0.0143923, 0.0479004, 0.013102, 0.0375873]"
bc_validation,phase:approach,validation:18300:46,1,5,look_up,4,turn_right,False,True,2.237937604471299,0.26980283856391907,0.08575940132141113,"[-0.8388671, 1.4592874, 0.655425, 0.3965546, 1.8418071, -0.7960364, -0.7848113, 0.5435962, 0.8281451, -1.5109836, -0.6626555, 0.4741648, -0.5705977, 0.0930196]","[0.0184861, 0.1840434, 0.0823773, 0.0635889, 0.2698028, 0.019295, 0.0195128, 0.0736615, 0.0979081, 0.0094395, 0.0220482, 0.0687206, 0.0241742, 0.0469416]"
bc_validation,phase:approach,validation:18300:46,1,6,look_down,4,turn_right,False,True,2.1375193900673772,0.35676759481430054,0.2151442915201187,"[-0.6341019, 1.2235631, 0.3178753, 0.5109026, 2.1474769, -1.2104703, -0.6565043, -0.0292256, 0.8066002, -1.5889159, -0.4155244, 0.5503237, -0.6839921, 0.2908673]","[0.0220984, 0.1416233, 0.0572532, 0.0694433, 0.3567676, 0.0124179, 0.0216089, 0.0404628, 0.0933362, 0.0085053, 0.0274972, 0.0722355, 0.021023, 0.0557276]"
bc_validation,phase:approach,validation:18300:46,1,7,attack,4,turn_right,False,True,2.0638325699663382,0.2474379539489746,0.006865322589874268,"[-0.4161298, 1.6463674, 0.2872424, 0.6456408, 1.9059653, -1.7451868, -1.3139654, 1.8778275, 0.0553197, -1.538054, -0.9548934, 0.2463028, -0.8860393, 0.0371593]","[0.0242657, 0.1908642, 0.0490302, 0.070164, 0.247438, 0.0064238, 0.0098871, 0.2405726, 0.0388813, 0.0079022, 0.0141583, 0.0470635, 0.0151675, 0.0381816]"
bc_validation,phase:approach,validation:18300:46,1,8,forward_attack,4,turn_right,False,True,2.19606283847641,0.22770284116268158,0.0066812485456466675,"[-0.9183382, 1.6536624, 0.2010788, 0.3927056, 1.6834435, -1.0215969, -0.8101988, -0.1997123, 1.3965099, -1.3826321, -0.4032098, 0.4425771, -0.444068, 0.1398047]","[0.0168822, 0.2210216, 0.0517113, 0.0626337, 0.2277028, 0.0152259, 0.0188102, 0.0346357, 0.170905, 0.0106118, 0.0282583, 0.0658365, 0.027127, 0.0486379]"
bc_validation,phase:approach,validation:18300:46,1,9,backward,1,forward,False,False,2.233688587442454,0.23053231835365295,0.013225406408309937,"[-0.8736159, 1.6693289, 0.4142972, 0.6588344, 1.6102486, -1.2709963, -1.0004603, 0.3404035, 1.0204998, -1.220369, -0.6078768, 0.3444672, -0.6900181, 0.2396931]","[0.0181278, 0.2305323, 0.0657171, 0.0839227, 0.2173069, 0.0121833, 0.0159682, 0.0610361, 0.1204894, 0.012816, 0.0236458, 0.0612846, 0.0217811, 0.0551885]"
bc_validation,phase:approach,validation:18300:46,1,10,fine_turn_left,4,turn_right,False,True,2.119958527834875,0.3500593602657318,0.17368489503860474,"[-0.6102359, 1.4446458, 0.1771839, 0.1984691, 2.1301391, -1.254665, -0.8326479, 0.0341292, 0.7509253, -1.7263654, 0.1121454, 0.4200188, -0.7478182, 0.2334972]","[0.022595, 0.1763745, 0.0496574, 0.0507257, 0.3500594, 0.0118615, 0.0180892, 0.0430384, 0.0881367, 0.0074009, 0.0465305, 0.0633061, 0.0196907, 0.052534]"
bc_validation,phase:approach,validation:18300:46,1,11,fine_turn_right,4,turn_right,False,True,2.1831296502867974,0.2982865571975708,0.126692995429039,"[-0.7941566, 1.4578403, 0.7019216, 0.5395028, 2.0107663, -1.2008814, -1.0513691, 0.4422629, 0.8383783, -1.5816568, -0.748952, 0.6805363, -0.6929883, 0.3482737]","[0.0180497, 0.1715936, 0.0805767, 0.0684971, 0.2982866, 0.012018, 0.0139561, 0.06215, 0.0923575, 0.0082123, 0.0188844, 0.0788719, 0.0199714, 0.0565747]"
bc_validation,phase:approach,validation:18300:46,1,12,fine_look_up,4,turn_right,False,True,2.17192860249838,0.2927933633327484,0.10641492903232574,"[-0.7742502, 1.5446721, 0.7280358, 0.6358575, 1.9963601, -1.3799912, -0.9512986, 0.6073453, 0.7581021, -1.3799164, -1.2466314, 0.3960327, -0.6189739, 0.4083316]","[0.0183358, 0.1863784, 0.0823635, 0.0751108, 0.2927934, 0.0100053, 0.0153606, 0.0729995, 0.0848775, 0.0100061, 0.0114327, 0.0590946, 0.0214159, 0.0598259]"
bc_validation,phase:approach,validation:18300:46,1,13,fine_look_down,4,turn_right,False,True,2.177111906606267,0.32233288884162903,0.16756607592105865,"[-0.4919739, 1.3214613, 0.5055441, 0.3291003, 2.0551267, -1.4574385, -0.9476228, 0.4541197, 0.7054142, -1.552498, -0.6243269, 0.519748, -0.7272856, 0.6286043]","[0.0252414, 0.1547668, 0.0684431, 0.0573721, 0.3223329, 0.0096121, 0.0160039, 0.0650124, 0.0835857, 0.0087404, 0.0221122, 0.0694222, 0.0199489, 0.0774059]"
bc_validation,phase:approach,validation:18300:46,1,14,START,4,turn_right,False,True,2.119407429299175,0.3849574029445648,0.2775763273239136,"[-0.6004527, 0.9559489, 0.3709917, 0.4548345, 2.2326975, -1.045918, -0.4000896, -0.0625155, 0.839215, -1.657199, -0.5196597, 0.5179977, -0.5132848, 0.3260552]","[0.022646, 0.1073811, 0.0598252, 0.0650574, 0.3849574, 0.0145053, 0.0276699, 0.0387806, 0.0955501, 0.0078714, 0.0245516, 0.0692992, 0.0247086, 0.0571964]"
bc_validation,phase:approach,validation:18300:77,1,0,noop,1,forward,False,False,1.9371477503908934,0.42980754375457764,0.28874099254608154,"[-0.4487185, 2.4999068, 0.0907707, 0.9461259, 1.3858008, -1.8008753, -1.3146918, 0.6294358, 0.922891, -0.9870396, -1.0282837, 0.0258836, -0.8591267, -0.167241]","[0.0225269, 0.4298075, 0.0386367, 0.0908815, 0.1410665, 0.0058273, 0.0094758, 0.0662123, 0.0887942, 0.0131496, 0.0126183, 0.0362092, 0.0149439, 0.0298502]"
bc_validation,phase:approach,validation:18300:77,1,1,forward,1,forward,True,False,1.722780865718676,0.531807005405426,0.4289661645889282,"[-1.0655781, 2.9010499, 0.3533018, 1.0822656, 0.9109152, -1.6188244, -1.6141286, 0.6322607, 1.2579517, -0.6001114, -0.700056, -0.2595372, -0.8726434, -0.2498502]","[0.0100709, 0.531807, 0.041618, 0.0862713, 0.0726858, 0.0057916, 0.0058188, 0.0550087, 0.1028408, 0.0160405, 0.0145149, 0.0225491, 0.0122141, 0.0227686]"
bc_validation,phase:approach,validation:18300:77,1,2,forward_jump,1,forward,False,False,2.1465014144605816,0.29887592792510986,0.15933780372142792,"[-1.4069819, 2.0918996, 0.9529876, 1.2314931, 1.2613437, -0.9457231, -1.1153311, 0.2720695, 1.330209, -0.5759829, -0.6677329, -0.0905458, -0.8063896, -0.0389987]","[0.0090354, 0.2988759, 0.0956903, 0.1264216, 0.1302522, 0.0143307, 0.0120951, 0.0484338, 0.1395381, 0.0207417, 0.0189233, 0.0337029, 0.0164733, 0.0354857]"
bc_validation,phase:approach,validation:18300:77,1,3,turn_left,1,forward,False,False,1.9895002736304301,0.335697740316391,0.10488373041152954,"[-1.3335155, 2.301183, 0.5167441, 1.926584, 0.543967, -1.3899484, -1.4331514, 0.8051388, 1.259009, -0.4959739, -0.6288531, -0.2731396, -0.9505671, -0.3627591]","[0.0088597, 0.3356977, 0.0563607, 0.230814, 0.0579161, 0.0083736, 0.0080195, 0.0752012, 0.1183963, 0.0204719, 0.0179246, 0.025582, 0.0129937, 0.0233891]"
bc_validation,phase:approach,validation:18300:77,1,4,turn_right,1,forward,False,False,2.0182755872512605,0.2906726598739624,0.0008933842182159424,"[-0.8980246, 2.1023028, 0.521117, 0.618046, 2.0992246, -1.3528744, -1.1345228, 0.4936396, 0.903637, -0.9996282, -0.7266238, -0.0331877, -0.8978962, -0.0469355]","[0.014467, 0.2906727, 0.0598004, 0.065887, 0.2897793, 0.0091799, 0.0114201, 0.0581796, 0.0876658, 0.0130693, 0.0171718, 0.0343536, 0.0144689, 0.0338846]"
bc_validation,phase:approach,validation:18300:77,1,5,look_up,1,forward,False,False,2.064254210373265,0.36472728848457336,0.2303277850151062,"[-1.3824334, 2.3319378, 0.7968169, 1.2126081, 0.9410509, -0.760779, -1.2256016, 0.6267928, 1.3336046, -0.5509354, -0.6339532, -0.1776245, -0.7550037, -0.3554165]","[0.0088887, 0.3647273, 0.0785731, 0.1190829, 0.090764, 0.0165508, 0.010398, 0.0662877, 0.1343995, 0.0204151, 0.0187888, 0.0296537, 0.0166466, 0.0248236]"
bc_validation,phase:approach,validation:18300:77,1,6,look_down,1,forward,False,False,2.102773035516883,0.32667988538742065,0.1869518756866455,"[-1.1332, 2.1457357, 0.434678, 1.2964528, 1.2290764, -1.244535, -1.0876023, 0.042772, 1.2808344, -0.7430553, -0.4692945, -0.0609132, -0.8638074, -0.0553879]","[0.0123055, 0.3266799, 0.0590228, 0.139728, 0.1306238, 0.011009, 0.0128796, 0.0398857, 0.1375626, 0.0181776, 0.0239017, 0.0359573, 0.01611, 0.0361565]"
bc_validation,phase:approach,validation:18300:77,1,7,attack,1,forward,False,False,1.881048531601946,0.3696850836277008,0.14221492409706116,"[-1.0218277, 2.5371692, 0.42575, 1.4461203, 1.086836, -1.7118112, -1.7867197, 2.0515368, 0.5834769, -0.736662, -0.9322627, -0.4013376, -0.995553, -0.4713396]","[0.010524, 0.3696851, 0.0447563, 0.1241639, 0.0866882, 0.0052787, 0.0048977, 0.2274702, 0.0524028, 0.0139967, 0.01151, 0.0195729, 0.0108041, 0.0182496]"
bc_validation,phase:approach,validation:18300:77,1,8,forward_attack,1,forward,False,False,1.9814062728086557,0.35964280366897583,0.1306968629360199,"[-1.4191947, 2.3433075, 0.3817842, 1.0672644, 0.8155674, -1.0731676, -1.1816107, -0.0450295, 1.891682, -0.451238, -0.5080041, -0.1967977, -0.5963771, -0.1925582]","[0.0083529, 0.3596428, 0.0505816, 0.1003906, 0.0780517, 0.0118063, 0.010593, 0.0330088, 0.2289459, 0.0219895, 0.020776, 0.0283608, 0.0190188, 0.0284812]"
bc_validation,phase:approach,validation:18300:77,1,9,backward,1,forward,False,False,1.9862906122992239,0.38124650716781616,0.22026236355304718,"[-1.4404303, 2.4256718, 0.595773, 1.409501, 0.7216581, -1.2864025, -1.3961332, 0.4701763, 1.5635315, -0.3207639, -0.677281, -0.3277112, -0.8159845, -0.1549778]","[0.0079832, 0.3812465, 0.0611633, 0.138003, 0.0693685, 0.0093126, 0.0083448, 0.0539442, 0.1609841, 0.0244593, 0.0171242, 0.02429, 0.0149064, 0.0288698]"
bc_validation,phase:approach,validation:18300:77,1,10,fine_turn_left,1,forward,False,False,2.042212194502993,0.379036009311676,0.2419494241476059,"[-1.0582838, 2.2979586, 0.1917544, 0.897141, 1.2809402, -1.2558585, -1.2239239, 0.1583114, 1.2152262, -0.984383, 0.0136632, -0.1584475, -0.9092914, -0.071629]","[0.0132155, 0.379036, 0.0461283, 0.0933927, 0.1370866, 0.0108462, 0.0111982, 0.0446112, 0.1283677, 0.0142291, 0.0386032, 0.0324995, 0.0153387, 0.0354472]"
bc_validation,phase:approach,validation:18300:77,1,11,fine_turn_right,1,forward,False,False,2.054099193845264,0.3569711148738861,0.2236105352640152,"[-1.3278142, 2.3407395, 0.7776282, 1.3142462, 1.1027362, -1.2457962, -1.3997175, 0.5643833, 1.3561412, -0.6817907, -0.7735778, 0.0226666, -0.8223093, -0.0672081]","[0.0091075, 0.3569711, 0.0747795, 0.1278888, 0.1035083, 0.009886, 0.0084757, 0.0604187, 0.1333606, 0.0173766, 0.0158527, 0.0351485, 0.0150987, 0.0321273]"
bc_validation,phase:approach,validation:18300:77,1,12,fine_look_up,1,forward,False,False,2.0045294070865753,0.3762931227684021,0.2372850924730301,"[-1.3083614, 2.4437649, 0.8449699, 1.4479282, 1.128863, -1.4891647, -1.4092537, 0.6702908, 1.2729923, -0.3937638, -1.2075303, -0.255117, -0.811965, -0.0457837]","[0.0088308, 0.3762931, 0.0760639, 0.139008, 0.1010349, 0.0073702, 0.0079833, 0.0638728, 0.1166987, 0.0220396, 0.0097676, 0.0253173, 0.0145071, 0.0312125]"
bc_validation,phase:approach,validation:18300:77,1,13,fine_look_down,1,forward,False,False,2.1000102150591986,0.34277620911598206,0.2108222097158432,"[-1.0794697, 2.2162802, 0.5628468, 1.0745404, 1.1820499, -1.458698, -1.3238206, 0.537047, 1.2616558, -0.7111128, -0.6885011, -0.1219604, -0.8678129, 0.2340407]","[0.0126965, 0.3427762, 0.0656045, 0.1094358, 0.1218569, 0.0086894, 0.0099441, 0.0639336, 0.131954, 0.018351, 0.0187707, 0.033077, 0.0156894, 0.047221]"
bc_validation,phase:approach,validation:18300:77,1,14,START,1,forward,False,False,2.1760004701489555,0.27480223774909973,0.11849254369735718,"[-1.1389395, 1.9245086, 0.5089625, 1.2610648, 1.3602961, -1.0452439, -0.8516918, 0.0033004, 1.2526021, -0.8185005, -0.5134009, -0.0824416, -0.7494358, -0.0435572]","[0.0128405, 0.2748022, 0.06672, 0.1415436, 0.1563097, 0.0141018, 0.0171132, 0.0402393, 0.1403508, 0.0176908, 0.0240021, 0.0369329, 0.0189557, 0.0383973]"
bc_validation,phase:approach,validation:18300:121,1,0,noop,1,forward,False,False,1.2222445871700958,0.6980085372924805,0.5911303758621216,"[-0.0852851, 3.6939228, 0.617973, 0.5301157, 1.8173807, -2.5132575, -2.0572214, 1.0793595, -0.051131, -0.4130411, -1.103133, 0.0473669, -1.7322407, -0.8107809]","[0.0159431, 0.6980085, 0.0322102, 0.029501, 0.1068781, 0.0014064, 0.0022191, 0.0510941, 0.016497, 0.0114876, 0.0057614, 0.0182046, 0.0030712, 0.0077178]"
bc_validation,phase:approach,validation:18300:121,1,1,forward,1,forward,True,False,0.9357210673204781,0.7967923879623413,0.7453842163085938,"[-0.6685658, 4.1376376, 0.902577, 0.6190364, 1.3968407, -2.2848213, -2.3021028, 1.0909472, 0.2059438, -0.0796862, -0.8267058, -0.2696265, -1.7020577, -0.9505786]","[0.0065168, 0.7967924, 0.03136, 0.0236176, 0.0514082, 0.0012945, 0.0012723, 0.0378603, 0.0156254, 0.0117432, 0.0055636, 0.0097117, 0.0023184, 0.0049154]"
bc_validation,phase:approach,validation:18300:121,1,2,forward_jump,1,forward,False,False,1.4856824973730183,0.5987122654914856,0.4832618534564972,"[-1.1929122, 3.3621197, 1.5811849, 0.7429988, 1.7161797, -1.6273819, -1.823104, 0.6431175, 0.2414916, -0.1064123, -0.7524508, -0.1392609, -1.7064468, -0.5939682]","[0.006295, 0.5987123, 0.1008714, 0.0436263, 0.1154504, 0.0040767, 0.003352, 0.0394794, 0.0264208, 0.0186575, 0.0097787, 0.0180546, 0.0037668, 0.0114581]"
bc_validation,phase:approach,validation:18300:121,1,3,turn_left,1,forward,False,False,1.3527442084351131,0.6580721735954285,0.5732209086418152,"[-1.0350537, 3.5505898, 1.074506, 1.5021751, 0.9895342, -2.024935, -2.0976408, 1.2228969, 0.2064593, -0.0353163, -0.7640045, -0.2777916, -1.807302, -0.915231]","[0.0067105, 0.6580722, 0.0553253, 0.0848513, 0.0508184, 0.0024938, 0.0023189, 0.0641755, 0.0232239, 0.0182362, 0.0087997, 0.0143096, 0.0031001, 0.0075647]"
bc_validation,phase:approach,validation:18300:121,1,4,turn_right,1,forward,False,False,1.4677681529707562,0.5241531729698181,0.26165953278541565,"[-0.5581821, 3.2871711, 1.0711358, 0.0972205, 2.595614, -2.0656579, -1.8885204, 0.90187, -0.1656092, -0.4611274, -0.7648044, -0.0481698, -1.8374511, -0.684187]","[0.0112058, 0.5241532, 0.057154, 0.0215814, 0.2624936, 0.0024817, 0.0029627, 0.0482542, 0.0165934, 0.0123479, 0.009114, 0.0186611, 0.0031179, 0.0098791]"
bc_validation,phase:approach,validation:18300:121,1,5,look_up,1,forward,False,False,1.338510775514409,0.6654508709907532,0.5881491303443909,"[-1.1830792, 3.5837567, 1.4280589, 0.7102888, 1.4310082, -1.3932853, -1.8719594, 1.058345, 0.2606124, -0.1002024, -0.6770893, -0.2091718, -1.615921, -0.9052864]","[0.0056612, 0.6654509, 0.0770741, 0.0375997, 0.0773017, 0.0045879, 0.0028427, 0.053253, 0.0239824, 0.0167183, 0.0093898, 0.0149923, 0.0036722, 0.0074739]"
bc_validation,phase:approach,validation:18300:121,1,6,look_down,1,forward,False,False,1.3643470845852788,0.6534615755081177,0.5406945943832397,"[-0.8153408, 3.4721608, 1.0486772, 0.7842229, 1.7152004, -1.9847538, -1.7990073, 0.4635966, 0.1728914, -0.2175576, -0.6000891, -0.0884497, -1.7866504, -0.6597274]","[0.008978, 0.6534616, 0.0579048, 0.0444491, 0.112767, 0.0027881, 0.0033572, 0.0322565, 0.0241193, 0.0163228, 0.0111343, 0.0185723, 0.003399, 0.0104897]"
bc_validation,phase:approach,validation:18300:121,1,7,attack,1,forward,False,False,1.359534359700402,0.5973137617111206,0.4089736342430115,"[-0.6094367, 3.632973, 0.8926488, 1.0099866, 1.5398031, -2.3267202, -2.5343342, 2.47878, -0.3599048, -0.2909206, -0.931208, -0.385148, -1.8236446, -1.1364905]","[0.0085851, 0.5973138, 0.0385563, 0.0433565, 0.0736462, 0.0015415, 0.0012525, 0.1883401, 0.0110184, 0.0118053, 0.0062231, 0.0107437, 0.0025493, 0.0050682]"
bc_validation,phase:approach,validation:18300:121,1,8,forward_attack,1,forward,False,False,1.2051576478019481,0.7184759974479675,0.648560643196106,"[-1.1504556, 3.6938155, 1.0281549, 0.5581501, 1.3639686, -1.7359068, -1.8666241, 0.3909132, 0.733721, 0.1147167, -0.7814265, -0.1906177, -1.4869828, -0.7861511]","[0.0056568, 0.718476, 0.0499724, 0.0312327, 0.0699154, 0.00315, 0.002764, 0.0264229, 0.0372271, 0.0200461, 0.0081816, 0.0147715, 0.0040404, 0.0081431]"
bc_validation,phase:approach,validation:18300:121,1,9,backward,1,forward,False,False,1.2198980964120707,0.7118547558784485,0.6528130769729614,"[-1.1546333, 3.7179112, 1.1636605, 0.9458191, 1.2282805, -1.9410429, -2.056428, 0.8505145, 0.4434385, 0.1690439, -0.8693369, -0.3181373, -1.6542207, -0.7580094]","[0.0054484, 0.7118548, 0.055347, 0.044513, 0.0590417, 0.0024816, 0.0022112, 0.0404666, 0.0269343, 0.0204709, 0.0072473, 0.0125764, 0.003306, 0.0081007]"
bc_validation,phase:approach,validation:18300:121,1,10,fine_turn_left,1,forward,False,False,1.2514170977320298,0.6915621161460876,0.5786637663841248,"[-0.6685808, 3.6081889, 0.7971781, 0.3489522, 1.7957237, -1.9449627, -1.912196, 0.6288753, 0.0823507, -0.441182, -0.0706216, -0.1899657, -1.8065236, -0.7644584]","[0.009604, 0.6915621, 0.0415934, 0.0265682, 0.1128983, 0.00268, 0.0027692, 0.0351505, 0.0203507, 0.0120562, 0.017464, 0.0154994, 0.0030779, 0.008726]"
bc_validation,phase:approach,validation:18300:121,1,11,fine_turn_right,1,forward,False,False,1.3298648708510838,0.6670027375221252,0.5805235505104065,"[-1.0010647, 3.6098731, 1.2911754, 0.8980356, 1.566983, -1.8970913, -2.1336813, 0.97961, 0.2875066, -0.2363907, -0.9138467, 0.0509741, -1.7806128, -0.6442741]","[0.0066317, 0.6670027, 0.0656342, 0.0442988, 0.0864792, 0.002707, 0.0021367, 0.0480639, 0.024057, 0.0142468, 0.007236, 0.0189897, 0.0030414, 0.0094749]"
bc_validation,phase:approach,validation:18300:121,1,12,fine_look_up,1,forward,False,False,1.336121506004883,0.6608459949493408,0.5744435787200928,"[-1.0399278, 3.6239402, 1.4017127, 0.991452, 1.5894351, -2.1207464, -2.1229398, 1.0376704, 0.2922211, 0.0396991, -1.2427852, -0.2638211, -1.6282884, -0.6332318]","[0.0062317, 0.660846, 0.0716142, 0.0475144, 0.0864024, 0.0021145, 0.0021099, 0.049762, 0.0236131, 0.0183436, 0.0050875, 0.0135415, 0.0034601, 0.0093591]"
bc_validation,phase:approach,validation:18300:121,1,13,fine_look_down,1,forward,False,False,1.3690991334715326,0.6538296937942505,0.5523320436477661,"[-0.6845273, 3.5011537, 1.1035116, 0.647548, 1.6383423, -2.1979139, -2.0952508, 0.9425039, 0.1663079, -0.1956444, -0.7987037, -0.0953763, -1.8019931, -0.4322467]","[0.009946, 0.6538297, 0.0594541, 0.0376842, 0.1014976, 0.0021897, 0.0024265, 0.0506124, 0.0232895, 0.0162168, 0.0088728, 0.0179272, 0.0032534, 0.0128]"
bc_validation,phase:approach,validation:18300:121,1,14,START,1,forward,False,False,1.534587206898053,0.5809288620948792,0.4333345293998718,"[-0.9212999, 3.1994138, 1.1187142, 0.7110983, 1.829253, -1.7702684, -1.5693599, 0.3844162, 0.1891883, -0.2806398, -0.5665002, -0.1584501, -1.6322963, -0.6249004]","[0.0094302, 0.5809289, 0.0725248, 0.048246, 0.1475943, 0.0040348, 0.0049325, 0.0348005, 0.0286285, 0.017896, 0.0134464, 0.0202219, 0.0046317, 0.0126837]"
bc_validation,phase:approach,validation:18300:153,1,0,noop,1,forward,False,False,1.0827176484417798,0.7307858467102051,0.6236263513565063,"[0.0642106, 3.9930403, 0.6487996, 0.3827536, 2.0732379, -2.7734163, -2.4401445, 1.437471, -0.6092843, 0.1072336, -1.2222754, -0.1552642, -2.0609577, -1.2627715]","[0.0143721, 0.7307858, 0.0257872, 0.0197634, 0.1071595, 0.0008417, 0.0011746, 0.0567441, 0.0073287, 0.015004, 0.0039702, 0.01154, 0.0017162, 0.0038126]"
bc_validation,phase:approach,validation:18300:153,1,1,forward,1,forward,True,False,0.8355183048504357,0.8171483278274536,0.7604485154151917,"[-0.4622998, 4.3915997, 0.8895338, 0.447325, 1.7235496, -2.5240593, -2.6249421, 1.4068301, -0.4216255, 0.4392373, -1.0046413, -0.4062397, -2.0593312, -1.4340439]","[0.006372, 0.8171483, 0.0246248, 0.0158243, 0.0566998, 0.0008107, 0.0007329, 0.0413078, 0.0066366, 0.0156968, 0.0037046, 0.0067395, 0.0012903, 0.0024113]"
bc_validation,phase:approach,validation:18300:153,1,2,forward_jump,1,forward,False,False,1.259967040275019,0.6623004674911499,0.5339596271514893,"[-0.9827095, 3.8010609, 1.6256533, 0.5612919, 2.1600308, -1.9235065, -2.2272091, 1.042645, -0.5355712, 0.5260211, -0.9758566, -0.2811978, -2.2463658, -1.1063589]","[0.0055397, 0.6623005, 0.0752121, 0.0259443, 0.1283408, 0.0021623, 0.0015959, 0.0419846, 0.0086632, 0.0250451, 0.0055778, 0.0111726, 0.0015656, 0.0048954]"
bc_validation,phase:approach,validation:18300:153,1,3,turn_left,1,forward,False,False,1.149128282882748,0.7205567359924316,0.6530983448028564,"[-0.7570447, 3.938194, 1.0623327, 1.3630027, 1.34412, -2.2496359, -2.4500639, 1.5696803, -0.5175475, 0.6006799, -1.0796295, -0.3608013, -2.2439513, -1.4228853]","[0.0065849, 0.7205567, 0.040616, 0.0548626, 0.0538364, 0.0014802, 0.0012114, 0.0674584, 0.0083669, 0.0255979, 0.0047693, 0.0097867, 0.0014887, 0.0033836]"
bc_validation,phase:approach,validation:18300:153,1,4,turn_right,1,forward,False,False,1.3618924859349213,0.5228900909423828,0.22862234711647034,"[-0.4562694, 3.5237238, 1.0947492, -0.1367223, 2.9488425, -2.3098435, -2.2928317, 1.3761717, -0.8656131, 0.1000346, -0.8537968, -0.1851678, -2.2692807, -1.1479924]","[0.0097706, 0.5228901, 0.0460808, 0.0134493, 0.2942677, 0.0015308, 0.0015571, 0.0610577, 0.0064885, 0.017042, 0.0065656, 0.0128132, 0.0015942, 0.0048923]"
bc_validation,phase:approach,validation:18300:153,1,5,look_up,1,forward,False,False,1.1004656425886403,0.7304290533065796,0.6444017887115479,"[-0.9323398, 4.039866, 1.4138955, 0.5007007, 1.900898, -1.7100571, -2.2668357, 1.4022782, -0.4930804, 0.5269904, -0.9526387, -0.322489, -2.1513522, -1.4180634]","[0.0050603, 0.7304291, 0.0528608, 0.0212099, 0.0860272, 0.002325, 0.0013323, 0.0522502, 0.0078514, 0.0217749, 0.0049586, 0.0093118, 0.0014954, 0.0031134]"
bc_validation,phase:approach,validation:18300:153,1,6,look_down,1,forward,False,False,1.1515447007293913,0.7112090587615967,0.5981537103652954,"[-0.6295673, 3.8739398, 1.1419281, 0.6658682, 2.0348511, -2.2359369, -2.2018809, 0.8821607, -0.5788043, 0.3926217, -0.813271, -0.276499, -2.2513001, -1.2069733]","[0.0078732, 0.7112091, 0.0462913, 0.0287574, 0.1130554, 0.0015795, 0.0016342, 0.0357013, 0.0082831, 0.0218817, 0.0065519, 0.0112069, 0.0015554, 0.0044196]"
