source,stratum,state_id,intervention,argmax_action,argmax_name,policy_entropy,top1_probability,logits,probabilities,js_from_normal,argmax_changed_from_normal
bc_validation,phase:approach,validation:18300:46,normal,1,forward,2.081492851233697,0.3230150043964386,"[-0.5476693, 2.1001258, 0.2563673, 0.3460697, 1.7470198, -1.5793284, -1.1884786, 0.5099198, 0.7347599, -1.4646062, -0.6582521, 0.3763539, -0.722071, 0.133652]","[0.0228718, 0.323015, 0.051108, 0.0559044, 0.2269189, 0.0081518, 0.0120504, 0.0658575, 0.0824616, 0.0091428, 0.0204774, 0.0576233, 0.0192114, 0.0452058]",,
bc_validation,phase:approach,validation:18300:46,zero,1,forward,2.1739976400522814,0.2955440580844879,"[-0.9197791, 1.904013, 0.185154, 0.3910884, 1.3973354, -1.4139647, -1.1726276, 0.750814, 0.9710159, -1.3283688, -0.4217407, -0.0757559, -0.7958537, 0.234578]","[0.0175495, 0.2955441, 0.0529823, 0.065098, 0.1780635, 0.0107064, 0.0136287, 0.0932812, 0.116259, 0.0116632, 0.0288775, 0.040815, 0.0198648, 0.0556667]",0.006314675238866536,False
bc_validation,phase:approach,validation:18300:46,earlier_same_episode,1,forward,2.0359365907375797,0.34436917304992676,"[-0.6182688, 2.2088082, 0.4012423, 0.4921247, 1.7887061, -1.6343048, -1.2787924, 0.6166891, 0.5505995, -1.4513903, -0.6253889, 0.3097432, -0.8534533, 0.0634239]","[0.0203817, 0.3443692, 0.0564948, 0.0618697, 0.2262436, 0.0073787, 0.0105288, 0.070077, 0.0655954, 0.0088597, 0.0202371, 0.051555, 0.0161102, 0.0402991]",0.001123800972409248,False
bc_validation,phase:approach,validation:18300:46,foreign_diagnostic_state,4,turn_right,2.2971073168626828,0.2727048397064209,"[-0.4957759, 0.9067616, -0.4149645, -0.6158108, 1.70083, -0.5389168, -0.2978036, 0.3030722, 0.5085312, -2.0556736, 0.4057894, 0.546432, -0.980867, 0.8117142]","[0.0303193, 0.1232632, 0.0328712, 0.0268899, 0.2727048, 0.0290391, 0.036957, 0.0673991, 0.0827721, 0.0063718, 0.0746902, 0.0859695, 0.0186658, 0.1120869]",0.05158413634834636,True
bc_validation,phase:approach,validation:18300:77,normal,1,forward,1.722780865718676,0.531807005405426,"[-1.0655781, 2.9010499, 0.3533018, 1.0822656, 0.9109152, -1.6188244, -1.6141286, 0.6322607, 1.2579517, -0.6001114, -0.700056, -0.2595372, -0.8726434, -0.2498502]","[0.0100709, 0.531807, 0.041618, 0.0862713, 0.0726858, 0.0057916, 0.0058188, 0.0550087, 0.1028408, 0.0160405, 0.0145149, 0.0225491, 0.0122141, 0.0227686]",,
bc_validation,phase:approach,validation:18300:77,zero,1,forward,2.144621995352898,0.3059169054031372,"[-0.8901655, 1.9612294, 0.2036489, 0.355303, 1.4978263, -1.4284296, -1.2079265, 0.7330617, 0.9092153, -1.2777996, -0.3747056, -0.0806549, -0.8813933, 0.1714313]","[0.0176709, 0.3059169, 0.0527589, 0.0613986, 0.1924642, 0.0103156, 0.0128605, 0.0895812, 0.1068365, 0.0119925, 0.0295883, 0.0397031, 0.0178266, 0.0510863]",0.040171454993462176,False
bc_validation,phase:approach,validation:18300:77,earlier_same_episode,1,forward,1.7868969351702961,0.5021139979362488,"[-1.0613619, 2.7908909, 0.2790977, 1.082377, 0.8761141, -1.552905, -1.5586504, 0.5996515, 1.341629, -0.6395934, -0.7044686, -0.2452325, -0.7943446, -0.2081608]","[0.0106608, 0.502114, 0.0407328, 0.0909503, 0.0739989, 0.006521, 0.0064837, 0.0561254, 0.117868, 0.0162541, 0.0152331, 0.0241119, 0.0139237, 0.0250225]",0.0006045382339242427,False
bc_validation,phase:approach,validation:18300:77,foreign_diagnostic_state,4,turn_right,2.3033457017929773,0.26468798518180847,"[-0.3137996, 0.616092, -0.6468987, -0.8702977, 1.6771094, -0.4198646, -0.110157, 0.2777354, 0.430857, -2.0957494, 0.5256026, 0.7058165, -0.9479995, 0.9928139]","[0.0361488, 0.0916094, 0.0259078, 0.0207209, 0.264688, 0.032511, 0.0443133, 0.0653121, 0.0761191, 0.0060842, 0.0836838, 0.1002091, 0.0191718, 0.1335207]",0.19534546157682697,True
bc_validation,phase:approach,validation:18300:121,normal,1,forward,0.9357210673204781,0.7967923879623413,"[-0.6685658, 4.1376376, 0.902577, 0.6190364, 1.3968407, -2.2848213, -2.3021028, 1.0909472, 0.2059438, -0.0796862, -0.8267058, -0.2696265, -1.7020577, -0.9505786]","[0.0065168, 0.7967924, 0.03136, 0.0236176, 0.0514082, 0.0012945, 0.0012723, 0.0378603, 0.0156254, 0.0117432, 0.0055636, 0.0097117, 0.0023184, 0.0049154]",,
bc_validation,phase:approach,validation:18300:121,zero,1,forward,1.9873634734288408,0.3624074459075928,"[-0.5766637, 2.2418087, 0.1661864, 0.2073899, 1.783309, -1.6145204, -1.5254775, 0.8563561, 0.5083711, -1.1316084, -0.2952329, -0.0043261, -1.2665132, -0.1563153]","[0.0216347, 0.3624074, 0.0454743, 0.0473871, 0.2291254, 0.0076633, 0.0083769, 0.0906782, 0.0640287, 0.0124205, 0.0286664, 0.0383454, 0.0108531, 0.0329386]",0.10928603683877433,False
bc_validation,phase:approach,validation:18300:121,earlier_same_episode,1,forward,1.7148359468514478,0.4420827329158783,"[-0.3254845, 2.7578704, 0.3938728, 0.2374393, 2.2663035, -1.9516318, -1.7656293, 0.7792783, 0.1628969, -1.0327357, -0.4864509, 0.2356974, -1.4728761, -0.4386542]","[0.0202497, 0.4420827, 0.041575, 0.0355545, 0.2704075, 0.0039828, 0.004797, 0.061124, 0.0330005, 0.0099831, 0.017239, 0.0354926, 0.0064286, 0.018083]",0.08130437288921896,False
bc_validation,phase:approach,validation:18300:121,foreign_diagnostic_state,1,forward,1.9873634734288408,0.3624074459075928,"[-0.5766637, 2.2418087, 0.1661864, 0.2073899, 1.783309, -1.6145204, -1.5254775, 0.8563561, 0.5083711, -1.1316084, -0.2952329, -0.0043261, -1.2665132, -0.1563153]","[0.0216347, 0.3624074, 0.0454743, 0.0473871, 0.2291254, 0.0076633, 0.0083769, 0.0906782, 0.0640287, 0.0124205, 0.0286664, 0.0383454, 0.0108531, 0.0329386]",0.10928603683877433,False
bc_validation,phase:approach,validation:18300:153,normal,1,forward,0.8355183048504357,0.8171483278274536,"[-0.4622998, 4.3915997, 0.8895338, 0.447325, 1.7235496, -2.5240593, -2.6249421, 1.4068301, -0.4216255, 0.4392373, -1.0046413, -0.4062397, -2.0593312, -1.4340439]","[0.006372, 0.8171483, 0.0246248, 0.0158243, 0.0566998, 0.0008107, 0.0007329, 0.0413078, 0.0066366, 0.0156968, 0.0037046, 0.0067395, 0.0012903, 0.0024113]",,
bc_validation,phase:approach,validation:18300:153,zero,1,forward,1.8257896355817855,0.3664492666721344,"[-0.2839878, 2.3506851, -0.1872789, 0.0793383, 2.1818876, -1.6259059, -1.78016, 0.8433823, 0.0218293, -0.7948368, -0.3453699, -0.0492533, -1.4951485, -0.5694246]","[0.02629, 0.3664493, 0.0289594, 0.0378077, 0.3095323, 0.0068707, 0.0058886, 0.0811709, 0.0356948, 0.0157736, 0.0247248, 0.0332456, 0.0078305, 0.0197618]",0.1232915564754747,False
bc_validation,phase:approach,validation:18300:153,earlier_same_episode,1,forward,0.971690663942371,0.7814671993255615,"[-0.341309, 4.0671921, 0.5972936, 0.5318257, 1.6680994, -2.3546119, -2.4746857, 1.0572261, -0.0890291, 0.2766098, -0.9335245, -0.3654936, -1.9411695, -1.289053]","[0.0095131, 0.7814672, 0.0243194, 0.0227783, 0.0709575, 0.0012704, 0.0011267, 0.0385211, 0.012243, 0.0176474, 0.0052617, 0.0092858, 0.0019209, 0.0036874]",0.0018596872326490429,False
bc_validation,phase:approach,validation:18300:153,foreign_diagnostic_state,4,turn_right,1.5496668900188695,0.4363642930984497,"[0.2659737, 2.6891153, 1.2078974, -1.0957595, 3.1883779, -2.3700411, -2.1114852, 2.1312954, -1.7676272, -0.7906184, -0.4992294, 0.2454906, -2.2774608, -1.0074786]","[0.0234782, 0.2648636, 0.0602195, 0.0060155, 0.4363643, 0.0016821, 0.0021785, 0.1516227, 0.0030724, 0.0081619, 0.010923, 0.0230022, 0.0018453, 0.0065707]",0.18619574636562092,True
bc_validation,phase:approach,validation:18300:184,normal,1,forward,1.1307995645028543,0.7177029252052307,"[-0.7047125, 3.9677083, 1.7583985, 0.5968007, 1.584054, -2.4249928, -2.6753719, 1.2070595, -0.9154934, 1.0468014, -0.78328, -1.14557, -1.9796722, -1.9543322]","[0.0067102, 0.7177029, 0.0787868, 0.0246592, 0.0661815, 0.0012012, 0.0009352, 0.0453952, 0.005435, 0.0386733, 0.0062032, 0.0043179, 0.0018751, 0.0019232]",,
bc_validation,phase:approach,validation:18300:184,zero,1,forward,2.349455255101918,0.21512968838214874,"[0.0910035, 1.2355138, -0.2011438, -0.0739988, 1.111003, -1.2907041, -1.4369018, 0.6742455, -0.1857275, -0.4068523, 0.0221753, -0.3966362, -0.6792294, -0.6967589]","[0.0684929, 0.2151297, 0.0511408, 0.0580746, 0.1899442, 0.017202, 0.0148623, 0.1227283, 0.0519354, 0.0416322, 0.0639373, 0.0420597, 0.0317057, 0.0311548]",0.17327510720709427,False
bc_validation,phase:approach,validation:18300:184,earlier_same_episode,1,forward,1.0756048468083435,0.7435896396636963,"[-0.5577496, 3.9802487, 1.4048691, 0.3455172, 1.3404763, -2.4262321, -2.5780642, 1.3975611, -0.7461438, 1.0126319, -0.8502807, -0.9609631, -1.8493768, -1.7492834]","[0.0079525, 0.7435896, 0.0566057, 0.0196241, 0.0530756, 0.0012275, 0.0010546, 0.0561935, 0.006587, 0.0382396, 0.0059356, 0.0053136, 0.0021855, 0.0024156]",0.0019226171897262327,False
bc_validation,phase:approach,validation:18300:184,foreign_diagnostic_state,4,turn_right,1.572033425475537,0.5642075538635254,"[0.6022431, 1.5015892, 0.9404747, -1.2696338, 3.0251544, -1.9941863, -1.6816994, 1.1887212, -1.5469521, -0.4863169, -0.3640184, 0.0022639, -1.5181462, -0.9089618]","[0.0500244, 0.1229597, 0.0701575, 0.0076955, 0.5642076, 0.0037288, 0.0050966, 0.0899262, 0.0058317, 0.0168433, 0.0190344, 0.0274545, 0.0060022, 0.0110376]",0.256654541309598,True
bc_validation,phase:approach,validation:18301:32,normal,1,forward,1.0038009223930568,0.7776718139648438,"[-0.3982963, 4.035058, 0.9378093, 0.0835436, 1.1122068, -2.6329157, -2.2919726, 1.178622, 0.1557546, 1.0017669, -1.2703241, -0.6178329, -1.4193282, -0.8306776]","[0.0092345, 0.7776718, 0.03513, 0.0149512, 0.0418233, 0.0009884, 0.00139, 0.0446953, 0.0160708, 0.0374503, 0.003861, 0.0074143, 0.0033265, 0.0059929]",,
bc_validation,phase:approach,validation:18301:32,zero,1,forward,2.141022231655936,0.30048486590385437,"[-0.2674773, 1.8751736, -0.0695039, -0.1226149, 1.5923055, -1.6557001, -1.4617881, 0.8097548, 0.3602579, -0.3071681, -0.3825293, -0.2235724, -1.0134623, 0.0008543]","[0.0352599, 0.3004849, 0.0429794, 0.0407562, 0.2264512, 0.008798, 0.0106807, 0.1035421, 0.0660546, 0.0338878, 0.0314279, 0.0368425, 0.0167226, 0.0461122]",0.13766885852885086,False
bc_validation,phase:approach,validation:18301:32,earlier_same_episode,1,forward,1.2413338692801115,0.6756389737129211,"[-0.1268697, 3.7052743, 1.4087527, -0.2097763, 1.9845203, -2.6189144, -2.2943091, 0.9689963, -0.5990435, 0.4985179, -1.1049424, -0.5077369, -1.911357, -0.9754242]","[0.0146364, 0.675639, 0.0679748, 0.0134719, 0.1208929, 0.001211, 0.0016754, 0.0437889, 0.0091279, 0.0273551, 0.0055038, 0.0100006, 0.0024572, 0.0062649]",0.01590341127208132,False
bc_validation,phase:approach,validation:18301:32,foreign_diagnostic_state,4,turn_right,1.5679352008934269,0.517047643661499,"[0.0840325, 2.1617932, 1.4593863, -1.2919011, 3.1518056, -2.2122753, -1.663868, 1.3241183, -1.3493476, -0.2023384, -0.5637962, -0.0423117, -1.756588, -0.4307942]","[0.0240555, 0.1921205, 0.0951748, 0.0060765, 0.5170476, 0.0024207, 0.004189, 0.0831335, 0.0057373, 0.0180653, 0.0125853, 0.0212003, 0.0038181, 0.0143756]",0.2342774731831202,True
bc_validation,phase:approach,validation:18303:31,normal,1,forward,1.0805383081125863,0.7620216608047485,"[-0.3752264, 3.8392951, 0.8510921, 0.1130788, 1.0430481, -2.4978096, -2.0616214, 0.838352, 0.4005167, 0.4870166, -1.0451373, -0.360775, -1.3551586, -0.5380346]","[0.0112622, 0.7620217, 0.038389, 0.0183524, 0.0465128, 0.0013483, 0.0020856, 0.0379031, 0.0244639, 0.0266742, 0.0057635, 0.0114262, 0.0042271, 0.0095701]",,
bc_validation,phase:approach,validation:18303:31,zero,1,forward,2.128549465673471,0.32339662313461304,"[-0.4124173, 1.9846736, 0.0205129, -0.0261357, 1.489192, -1.6905715, -1.349643, 0.8517368, 0.5504131, -0.6785571, -0.2738467, -0.1609205, -1.0786394, 0.1423356]","[0.0294234, 0.3233966, 0.045364, 0.0432964, 0.1970383, 0.0081959, 0.0115255, 0.1041615, 0.0770627, 0.0225481, 0.0337966, 0.0378369, 0.0151132, 0.0512411]",0.11261310616262163,False
bc_validation,phase:approach,validation:18303:31,earlier_same_episode,1,forward,1.499385911900458,0.4525654911994934,"[-0.2891986, 3.2586737, 1.6964674, -0.9375572, 2.8467774, -2.6903284, -2.1840787, 1.4597524, -0.8685799, -0.107325, -0.79919, -0.221834, -1.8477492, -0.8446331]","[0.0130275, 0.4525655, 0.0948907, 0.0068121, 0.2997762, 0.0011805, 0.0019585, 0.0748893, 0.0072986, 0.015626, 0.007823, 0.0139353, 0.0027415, 0.0074755]",0.08577982365378323,False
bc_validation,phase:approach,validation:18303:31,foreign_diagnostic_state,4,turn_right,1.613896173486575,0.5050557851791382,"[-0.2125636, 2.0977402, 1.4465934, -1.0825676, 3.0286341, -2.0395627, -1.4361957, 0.9754668, -0.8786103, -0.4194035, -0.4656663, -0.0184127, -1.672544, -0.1969623]","[0.0197563, 0.1990936, 0.1038168, 0.0082769, 0.5050558, 0.0031787, 0.0058115, 0.0648127, 0.0101495, 0.0160648, 0.0153385, 0.0239896, 0.0045882, 0.0200669]",0.21656066904477317,True
bc_validation,phase:approach,validation:18303:63,normal,1,forward,1.1822287498495658,0.7251928448677063,"[-0.7025072, 3.7407596, 0.9521331, 0.0361001, 1.1548051, -2.310596, -2.0440307, 1.2185245, 0.4727201, 0.495358, -1.1070671, -0.4125776, -1.3496264, -0.5798186]","[0.0085264, 0.7251928, 0.0446034, 0.017846, 0.0546245, 0.0017076, 0.0022292, 0.0582185, 0.0276161, 0.0282484, 0.0056894, 0.0113942, 0.004464, 0.0096394]",,
bc_validation,phase:approach,validation:18303:63,zero,1,forward,2.1276653013743667,0.294118195772171,"[-0.6666819, 1.9140567, 0.0940557, -0.0815187, 1.6577487, -1.4095453, -1.2594831, 0.9553751, 0.5765702, -0.7689546, -0.3863758, -0.0750776, -1.0410659, 0.1489694]","[0.0222701, 0.2941182, 0.0476547, 0.0399811, 0.2276191, 0.010595, 0.0123104, 0.1127643, 0.0772074, 0.020105, 0.0294752, 0.0402394, 0.0153154, 0.0503448]",0.11171776651432694,False
bc_validation,phase:approach,validation:18303:63,earlier_same_episode,1,forward,1.1263598065987839,0.7429676055908203,"[-0.7059324, 3.8231471, 0.9663373, 0.1154298, 1.1034194, -2.3269107, -2.0634277, 1.2236526, 0.3939807, 0.5140864, -1.0975481, -0.4042168, -1.3922178, -0.6180095]","[0.0080171, 0.7429676, 0.0426848, 0.0182276, 0.0489561, 0.001585, 0.0020628, 0.0552108, 0.0240825, 0.0271558, 0.0054192, 0.0108405, 0.0040361, 0.0087539]",0.0002565097998400869,False
bc_validation,phase:approach,validation:18303:63,foreign_diagnostic_state,4,turn_right,1.6596425707475235,0.4973733723163605,"[0.0520096, 1.8925382, 1.1289177, -1.1905138, 2.9914508, -2.0192814, -1.3855985, 1.5641577, -1.0217688, -0.8716735, -0.7343728, 0.4104582, -1.5592481, -0.1036447]","[0.0263087, 0.1657413, 0.0772315, 0.0075941, 0.4973734, 0.0033155, 0.0062482, 0.1193485, 0.0089901, 0.010446, 0.0119833, 0.0376506, 0.0052522, 0.0225164]",0.2188654565624344,True
bc_validation,phase:contact,validation:18300:192,normal,1,forward,1.1575222253425075,0.6808158755302429,"[-1.1818987, 3.9624426, 2.4673102, 1.3663836, 1.1086856, -2.0159144, -2.437324, 0.3176181, -0.9137881, 0.836592, -0.1762706, -1.4939898, -2.033267, -2.2359943]","[0.0039707, 0.6808159, 0.1526518, 0.0507663, 0.0392337, 0.0017245, 0.0011315, 0.017787, 0.0051917, 0.0298875, 0.0108545, 0.0029062, 0.0016948, 0.0013838]",,
bc_validation,phase:contact,validation:18300:192,zero,1,forward,2.4137577974360367,0.23787501454353333,"[-0.1650426, 1.2715129, 0.1978184, 0.1711604, 0.2887226, -1.0797237, -1.1754571, 0.3621984, -0.0352685, -0.7347687, 0.4572239, -0.5243365, -0.4655699, -0.6760468]","[0.0565537, 0.237875, 0.0812923, 0.0791538, 0.0890284, 0.0226579, 0.0205894, 0.0958161, 0.0643904, 0.0319913, 0.1053677, 0.039484, 0.0418739, 0.0339261]",0.1741235027503192,False
bc_validation,phase:contact,validation:18300:192,earlier_same_episode,1,forward,1.0136741999413186,0.7570483684539795,"[-0.709359, 4.1039371, 1.9066401, 0.4169807, 1.0374656, -2.4327724, -2.5465431, 1.3750627, -0.7930211, 0.7290427, -0.5943137, -1.0153772, -1.8387043, -1.8409359]","[0.006148, 0.7570484, 0.0841104, 0.0189626, 0.0352673, 0.0010972, 0.0009792, 0.0494298, 0.0056546, 0.0259075, 0.0068976, 0.0045272, 0.0019873, 0.0019829]",0.01431143512665041,False
bc_validation,phase:contact,validation:18300:192,foreign_diagnostic_state,4,turn_right,1.791432657156029,0.40636447072029114,"[-0.2778953, 1.6388942, 1.811814, -0.7680415, 2.4950609, -1.4906145, -1.5064034, 0.5065139, -1.2890685, -0.5593599, 0.0846992, -0.3799391, -1.5570085, -1.2724574]","[0.0253884, 0.1726185, 0.2052038, 0.0155514, 0.4063645, 0.0075502, 0.0074319, 0.0556289, 0.0092361, 0.0191601, 0.0364845, 0.0229255, 0.0070652, 0.0093908]",0.19907974127202854,True
bc_validation,phase:contact,validation:18300:344,normal,1,forward,1.9272518911058052,0.37407922744750977,"[-0.6030793, 2.3405716, 1.5664686, 0.8802534, 1.080971, -1.0176557, -1.3509258, -0.5830522, -1.4557948, -0.0634689, 1.2616389, -1.0076395, -1.7033268, -1.3643652]","[0.0197039, 0.3740792, 0.1724944, 0.0868471, 0.1061515, 0.0130168, 0.0093275, 0.0201025, 0.0083989, 0.0337989, 0.1271713, 0.0131478, 0.0065572, 0.009203]",,
bc_validation,phase:contact,validation:18300:344,zero,1,forward,2.4875287493612426,0.20100483298301697,"[0.0223592, 1.0528306, 0.1800683, 0.0956315, 0.1313455, -0.8514692, -0.9846431, 0.0845307, -0.3185066, -0.3105698, 0.5175813, -0.4565214, -0.3692046, -0.5461247]","[0.0717263, 0.2010048, 0.083979, 0.0771792, 0.0799854, 0.029935, 0.0262025, 0.0763272, 0.0510085, 0.0514149, 0.117693, 0.0444328, 0.0484869, 0.0406246]",0.07084483951042723,False
bc_validation,phase:contact,validation:18300:344,earlier_same_episode,1,forward,1.705093696298114,0.3623722791671753,"[-1.2370425, 2.7285097, 2.5238264, 1.3230218, 1.691703, -1.4337806, -2.0067785, -0.1834077, -1.1357729, 0.4887335, 0.2472952, -1.3528146, -1.8598784, -1.9800128]","[0.0068697, 0.3623723, 0.2952991, 0.0888709, 0.1284918, 0.0056428, 0.0031816, 0.0197027, 0.0076018, 0.0385862, 0.0303094, 0.0061187, 0.0036851, 0.0032679]",0.02959297891538141,False
bc_validation,phase:contact,validation:18300:344,foreign_diagnostic_state,4,turn_right,1.8819973982342229,0.36972934007644653,"[0.4792323, 1.701679, 1.5270798, -1.3067675, 2.4250312, -1.7871132, -1.5486804, 1.3173361, -1.81958, -0.5631115, -0.144157, -0.0109775, -1.3927003, -1.062149]","[0.0528244, 0.1793643, 0.150629, 0.0088549, 0.3697293, 0.0054774, 0.0069522, 0.1221288, 0.0053024, 0.0186273, 0.0283204, 0.0323548, 0.0081258, 0.0113089]",0.12051421969404455,True
bc_validation,phase:contact,validation:18300:457,normal,1,forward,1.2519758725646417,0.6533326506614685,"[-1.0473076, 3.7412841, 2.2856266, 1.1652863, 1.0849891, -1.810039, -2.2154403, -0.0816621, -1.0305517, 1.0710433, 0.0451629, -1.4477781, -1.9550428, -2.0787187]","[0.0054385, 0.6533327, 0.1523878, 0.0497042, 0.0458691, 0.0025364, 0.0016911, 0.014284, 0.0055303, 0.0452338, 0.0162155, 0.0036438, 0.0021941, 0.0019388]",,
bc_validation,phase:contact,validation:18300:457,zero,1,forward,2.5026960888434155,0.19404742121696472,"[0.0261704, 1.0077089, 0.1581636, 0.0674628, 0.1921436, -0.8360533, -0.9626375, 0.0947083, -0.3115098, -0.2504156, 0.4271958, -0.4311898, -0.3572873, -0.5272946]","[0.0727162, 0.1940474, 0.0829765, 0.0757817, 0.0858445, 0.0307024, 0.0270519, 0.0778748, 0.0518774, 0.0551457, 0.1085911, 0.0460259, 0.0495562, 0.0418085]",0.18390058959758407,False
bc_validation,phase:contact,validation:18300:457,earlier_same_episode,1,forward,1.2477252654506763,0.6563860177993774,"[-1.0192897, 3.7372229, 2.2650735, 1.1323242, 1.07828, -1.7895579, -2.1928773, -0.1181953, -1.0745554, 1.0312762, 0.1140247, -1.4198898, -1.972585, -2.0644403]","[0.005642, 0.656386, 0.1505958, 0.0485139, 0.0459616, 0.0026116, 0.0017448, 0.0138922, 0.0053386, 0.0438512, 0.0175236, 0.0037797, 0.0021748, 0.0019839]",3.050670194003671e-05,False
bc_validation,phase:contact,validation:18300:457,foreign_diagnostic_state,4,turn_right,1.8521535535897045,0.3899635374546051,"[0.4389398, 1.7081327, 1.5445664, -1.3517036, 2.5001793, -1.7861027, -1.535676, 1.2464821, -1.8034574, -0.460164, -0.1915318, -0.0351279, -1.3990067, -1.0451931]","[0.0496408, 0.1766211, 0.1499708, 0.0082827, 0.3899635, 0.0053643, 0.0068909, 0.1113141, 0.005272, 0.0202006, 0.0264258, 0.0308997, 0.0079, 0.0112535]",0.2032675466626268,True
bc_validation,phase:contact,validation:18301:127,normal,1,forward,1.5291155613476066,0.5133841037750244,"[-0.8002548, 3.2746618, 0.7622828, -0.3443142, 1.9203192, -2.0626452, -1.8122497, 0.0681793, 0.6577152, 2.3356533, -1.5860026, -1.0891485, -1.1655473, -0.7958162]","[0.0087243, 0.5133841, 0.0416227, 0.0137639, 0.1325131, 0.0024688, 0.0031712, 0.0207915, 0.0374901, 0.2007411, 0.0039763, 0.0065353, 0.0060546, 0.0087631]",,
bc_validation,phase:contact,validation:18301:127,zero,4,turn_right,1.9875795427379646,0.3836611807346344,"[-0.3665415, 1.6495682, -0.1895475, -0.4730966, 2.2483439, -1.1622961, -1.1408213, -0.05054, 0.2057104, 0.9624171, -0.7166682, -0.5385985, -0.8595397, -0.0581668]","[0.0280749, 0.2108157, 0.0335108, 0.0252372, 0.3836612, 0.0126685, 0.0129435, 0.0385084, 0.0497558, 0.1060418, 0.0197815, 0.0236371, 0.0171479, 0.0382158]",0.09270862441790978,True
bc_validation,phase:contact,validation:18301:127,earlier_same_episode,1,forward,1.3545906018503362,0.6206997036933899,"[-0.7362159, 3.5883458, 0.9126986, -0.3576136, 1.8032653, -2.1262023, -1.8555588, 0.382587, 0.3764547, 2.0704441, -1.4025036, -1.0614873, -1.3868922, -0.9217621]","[0.0082177, 0.6206997, 0.0427428, 0.0119998, 0.1041432, 0.0020468, 0.002683, 0.0251558, 0.025002, 0.1360396, 0.0042207, 0.0059359, 0.0042871, 0.006826]",0.007456759677839038,False
bc_validation,phase:contact,validation:18301:127,foreign_diagnostic_state,4,turn_right,1.1407958489420102,0.7181271314620972,"[0.1254314, 1.9280447, 1.0664037, -1.5676442, 3.8010745, -1.6877036, -1.4479088, 0.5341642, -1.3311154, 0.6931741, -0.5569422, -0.2554323, -1.7663705, -0.6298375]","[0.0181924, 0.1103455, 0.0466175, 0.0033465, 0.7181271, 0.0029679, 0.0037722, 0.0273779, 0.0042395, 0.0320965, 0.0091947, 0.0124303, 0.0027434, 0.0085483]",0.22724496467218663,True
bc_validation,phase:contact,validation:18301:293,normal,4,turn_right,1.6789288652745173,0.4427044689655304,"[-1.3099014, 2.373595, 1.5808473, 1.0445724, 2.9950304, -1.255061, -1.5623716, -0.0821179, -0.3288582, 1.0328466, -1.0151224, -0.6192013, -1.921867, -0.7755308]","[0.0059773, 0.2378088, 0.1076321, 0.0629565, 0.4427045, 0.0063143, 0.0046436, 0.0204045, 0.0159429, 0.0622226, 0.0080265, 0.0119254, 0.0032414, 0.0101995]",,
bc_validation,phase:contact,validation:18301:293,zero,4,turn_right,1.7505178118172506,0.5519593954086304,"[-0.8226324, 1.1454482, 0.5194271, 0.2650649, 2.8181217, -0.5119591, -0.8479812, 0.0801986, -0.030849, -0.0353401, -0.4553927, -0.0681108, -1.2386676, 0.1140808]","[0.0144793, 0.1036273, 0.0554111, 0.0429664, 0.5519594, 0.0197547, 0.0141169, 0.0357143, 0.0319606, 0.0318174, 0.0209044, 0.0307916, 0.0095514, 0.0369451]",0.03914672376238337,False
bc_validation,phase:contact,validation:18301:293,earlier_same_episode,1,forward,1.641745269992378,0.45982107520103455,"[-1.2247156, 3.1085572, 1.4786726, 0.8492331, 2.4449906, -1.4613355, -1.6351786, 0.1676587, -0.239018, 1.3616383, -1.25682, -0.5882276, -1.929037, -0.7601755]","[0.0060349, 0.4598211, 0.0901029, 0.048015, 0.236813, 0.0047633, 0.0040032, 0.0242869, 0.0161717, 0.0801515, 0.0058443, 0.011405, 0.0029839, 0.0096033]",0.03552495426206938,True
bc_validation,phase:contact,validation:18301:293,foreign_diagnostic_state,4,turn_right,0.9008638383133669,0.798959493637085,"[-0.4433069, 1.4362124, 1.7719246, -1.1141009, 4.230289, -0.9904681, -1.1112379, 0.4831522, -1.4991704, 0.0495472, -0.5223673, 0.1795253, -1.9926617, -0.3323803]","[0.0074612, 0.0488734, 0.0683708, 0.0038149, 0.7989595, 0.004317, 0.0038259, 0.0188436, 0.0025957, 0.0122138, 0.006894, 0.0139091, 0.0015846, 0.0083365]",0.090132149895053,False
bc_validation,phase:contact,validation:18302:58,normal,1,forward,1.0091970022812138,0.7686949968338013,"[-0.7583064, 4.0739779, 1.1909142, -0.1116559, 1.6717674, -2.2776091, -2.1620226, 1.0309073, 0.0895673, 0.7224849, -1.0847182, -0.5231137, -1.7139546, -0.8425509]","[0.0061252, 0.768695, 0.0430185, 0.0116938, 0.0695804, 0.0013406, 0.0015049, 0.0366577, 0.0143003, 0.0269289, 0.0044194, 0.0077493, 0.0023555, 0.0056303]",,
bc_validation,phase:contact,validation:18302:58,zero,1,forward,1.9701334922864049,0.3367713391780853,"[-0.6252178, 2.1915348, 0.1399961, -0.1754589, 1.9959573, -1.4183882, -1.4218625, 0.8806394, 0.2643841, -0.4570059, -0.3278137, -0.1025962, -1.3022776, 0.0134677]","[0.0201389, 0.3367713, 0.0432876, 0.0315764, 0.2769471, 0.009111, 0.0090794, 0.0907863, 0.0490212, 0.0238281, 0.0271142, 0.033963, 0.0102327, 0.0381428]",0.11210528068095985,False
